name,country-code,raa,hda,hid_hex,ip6_prefix
Cuba,192,771,4096,0c0d000,2001:0030:c0d0::/44
Cuba,192,771,8192,0c0e000,2001:0030:c0e0::/44
Cuba,192,771,12288,0c0f000,2001:0030:c0f0::/44
Curaçao,531,2124,0,2130000,2001:0032:1300::/44
Curaçao,531,2124,4096,2131000,2001:0032:1310::/44
Curaçao,531,2124,8192,2132000,2001:0032:1320::/44
Curaçao,531,2124,12288,2133000,2001:0032:1330::/44
Curaçao,531,2125,0,2134000,2001:0032:1340::/44
Curaçao,531,2125,4096,2135000,2001:0032:1350::/44
Curaçao,531,2125,8192,2136000,2001:0032:1360::/44
Curaçao,531,2125,12288,2137000,2001:0032:1370::/44
Curaçao,531,2126,0,2138000,2001:0032:1380::/44
Curaçao,531,2126,4096,2139000,2001:0032:1390::/44
Curaçao,531,2126,8192,213a000,2001:0032:13a0::/44
Curaçao,531,2126,12288,213b000,2001:0032:13b0::/44
Curaçao,531,2127,0,213c000,2001:0032:13c0::/44
Curaçao,531,2127,4096,213d000,2001:0032:13d0::/44
Curaçao,531,2127,8192,213e000,2001:0032:13e0::/44
Curaçao,531,2127,12288,213f000,2001:0032:13f0::/44
Cyprus,196,784,0,0c40000,2001:0030:c400::/44
Cyprus,196,784,4096,0c41000,2001:0030:c410::/44
Cyprus,196,784,8192,0c42000,2001:0030:c420::/44
Cyprus,196,784,12288,0c43000,2001:0030:c430::/44
Cyprus,196,785,0,0c44000,2001:0030:c440::/44
Cyprus,196,785,4096,0c45000,2001:0030:c450::/44
Cyprus,196,785,8192,0c46000,2001:0030:c460::/44
Cyprus,196,785,12288,0c47000,2001:0030:c470::/44
Cyprus,196,786,0,0c48000,2001:0030:c480::/44
Cyprus,196,786,4096,0c49000,2001:0030:c490::/44
Cyprus,196,786,8192,0c4a000,2001:0030:c4a0::/44
Cyprus,196,786,12288,0c4b000,2001:0030:c4b0::/44
Cyprus,196,787,0,0c4c000,2001:0030:c4c0::/44
Cyprus,196,787,4096,0c4d000,2001:0030:c4d0::/44
Cyprus,196,787,8192,0c4e000,2001:0030:c4e0::/44
Cyprus,196,787,12288,0c4f000,2001:0030:c4f0::/44
Czechia,203,812,0,0cb0000,2001:0030:cb00::/44
Czechia,203,812,4096,0cb1000,2001:0030:cb10::/44
Czechia,203,812,8192,0cb2000,2001:0030:cb20::/44
Czechia,203,812,12288,0cb3000,2001:0030:cb30::/44
Czechia,203,813,0,0cb4000,2001:0030:cb40::/44
Czechia,203,813,4096,0cb5000,2001:0030:cb50::/44
Czechia,203,813,8192,0cb6000,2001:0030:cb60::/44
Czechia,203,813,12288,0cb7000,2001:0030:cb70::/44
Czechia,203,814,0,0cb8000,2001:0030:cb80::/44
Czechia,203,814,4096,0cb9000,2001:0030:cb90::/44
Czechia,203,814,8192,0cba000,2001:0030:cba0::/44
Czechia,203,814,12288,0cbb000,2001:0030:cbb0::/44
Czechia,203,815,0,0cbc000,2001:0030:cbc0::/44
Czechia,203,815,4096,0cbd000,2001:0030:cbd0::/44
Czechia,203,815,8192,0cbe000,2001:0030:cbe0::/44
Czechia,203,815,12288,0cbf000,2001:0030:cbf0::/44
Denmark,208,832,0,0d00000,2001:0030:d000::/44
Denmark,208,832,4096,0d01000,2001:0030:d010::/44
Denmark,208,832,8192,0d02000,2001:0030:d020::/44
Denmark,208,832,12288,0d03000,2001:0030:d030::/44
Denmark,208,833,0,0d04000,2001:0030:d040::/44
Denmark,208,833,4096,0d05000,2001:0030:d050::/44
Denmark,208,833,8192,0d06000,2001:0030:d060::/44
Denmark,208,833,12288,0d07000,2001:0030:d070::/44
Denmark,208,834,0,0d08000,2001:0030:d080::/44
Denmark,208,834,4096,0d09000,2001:0030:d090::/44
Denmark,208,834,8192,0d0a000,2001:0030:d0a0::/44
Denmark,208,834,12288,0d0b000,2001:0030:d0b0::/44
Denmark,208,835,0,0d0c000,2001:0030:d0c0::/44
Denmark,208,835,4096,0d0d000,2001:0030:d0d0::/44
Denmark,208,835,8192,0d0e000,2001:0030:d0e0::/44
Denmark,208,835,12288,0d0f000,2001:0030:d0f0::/44
Djibouti,262,1048,0,1060000,2001:0031:0600::/44
Djibouti,262,1048,4096,1061000,2001:0031:0610::/44
Djibouti,262,1048,8192,1062000,2001:0031:0620::/44
Djibouti,262,1048,12288,1063000,2001:0031:0630::/44
Djibouti,262,1049,0,1064000,2001:0031:0640::/44
Djibouti,262,1049,4096,1065000,2001:0031:0650::/44
Djibouti,262,1049,8192,1066000,2001:0031:0660::/44
Djibouti,262,1049,12288,1067000,2001:0031:0670::/44
Djibouti,262,1050,0,1068000,2001:0031:0680::/44
Djibouti,262,1050,4096,1069000,2001:0031:0690::/44
Djibouti,262,1050,8192,106a000,2001:0031:06a0::/44
Djibouti,262,1050,12288,106b000,2001:0031:06b0::/44
Djibouti,262,1051,0,106c000,2001:0031:06c0::/44
Djibouti,262,1051,4096,106d000,2001:0031:06d0::/44
Djibouti,262,1051,8192,106e000,2001:0031:06e0::/44
Djibouti,262,1051,12288,106f000,2001:0031:06f0::/44
Dominica,212,848,0,0d40000,2001:0030:d400::/44
Dominica,212,848,4096,0d41000,2001:0030:d410::/44
Dominica,212,848,8192,0d42000,2001:0030:d420::/44
Dominica,212,848,12288,0d43000,2001:0030:d430::/44
Dominica,212,849,0,0d44000,2001:0030:d440::/44
Dominica,212,849,4096,0d45000,2001:0030:d450::/44
Dominica,212,849,8192,0d46000,2001:0030:d460::/44
Dominica,212,849,12288,0d47000,2001:0030:d470::/44
Dominica,212,850,0,0d48000,2001:0030:d480::/44
Dominica,212,850,4096,0d49000,2001:0030:d490::/44
Dominica,212,850,8192,0d4a000,2001:0030:d4a0::/44
Dominica,212,850,12288,0d4b000,2001:0030:d4b0::/44
Dominica,212,851,0,0d4c000,2001:0030:d4c0::/44
Dominica,212,851,4096,0d4d000,2001:0030:d4d0::/44
Dominica,212,851,8192,0d4e000,2001:0030:d4e0::/44
Dominica,212,851,12288,0d4f000,2001:0030:d4f0::/44
Dominican Republic,214,856,0,0d60000,2001:0030:d600::/44
Dominican Republic,214,856,4096,0d61000,2001:0030:d610::/44
Dominican Republic,214,856,8192,0d62000,2001:0030:d620::/44
Dominican Republic,214,856,12288,0d63000,2001:0030:d630::/44
Dominican Republic,214,857,0,0d64000,2001:0030:d640::/44
Dominican Republic,214,857,4096,0d65000,2001:0030:d650::/44
Dominican Republic,214,857,8192,0d66000,2001:0030:d660::/44
Dominican Republic,214,857,12288,0d67000,2001:0030:d670::/44
Dominican Republic,214,858,0,0d68000,2001:0030:d680::/44
Dominican Republic,214,858,4096,0d69000,2001:0030:d690::/44
Dominican Republic,214,858,8192,0d6a000,2001:0030:d6a0::/44
Dominican Republic,214,858,12288,0d6b000,2001:0030:d6b0::/44
Dominican Republic,214,859,0,0d6c000,2001:0030:d6c0::/44
Dominican Republic,214,859,4096,0d6d000,2001:0030:d6d0::/44
Dominican Republic,214,859,8192,0d6e000,2001:0030:d6e0::/44
Dominican Republic,214,859,12288,0d6f000,2001:0030:d6f0::/44
Ecuador,218,872,0,0da0000,2001:0030:da00::/44
Ecuador,218,872,4096,0da1000,2001:0030:da10::/44
Ecuador,218,872,8192,0da2000,2001:0030:da20::/44
Ecuador,218,872,12288,0da3000,2001:0030:da30::/44
Ecuador,218,873,0,0da4000,2001:0030:da40::/44
Ecuador,218,873,4096,0da5000,2001:0030:da50::/44
Ecuador,218,873,8192,0da6000,2001:0030:da60::/44
Ecuador,218,873,12288,0da7000,2001:0030:da70::/44
Ecuador,218,874,0,0da8000,2001:0030:da80::/44
Ecuador,218,874,4096,0da9000,2001:0030:da90::/44
Ecuador,218,874,8192,0daa000,2001:0030:daa0::/44
Ecuador,218,874,12288,0dab000,2001:0030:dab0::/44
Ecuador,218,875,0,0dac000,2001:0030:dac0::/44
Ecuador,218,875,4096,0dad000,2001:0030:dad0::/44
Ecuador,218,875,8192,0dae000,2001:0030:dae0::/44
Ecuador,218,875,12288,0daf000,2001:0030:daf0::/44
Egypt,818,3272,0,3320000,2001:0033:3200::/44
Egypt,818,3272,4096,3321000,2001:0033:3210::/44
Egypt,818,3272,8192,3322000,2001:0033:3220::/44
Egypt,818,3272,12288,3323000,2001:0033:3230::/44
Egypt,818,3273,0,3324000,2001:0033:3240::/44
Egypt,818,3273,4096,3325000,2001:0033:3250::/44
Egypt,818,3273,8192,3326000,2001:0033:3260::/44
Egypt,818,3273,12288,3327000,2001:0033:3270::/44
Egypt,818,3274,0,3328000,2001:0033:3280::/44
Egypt,818,3274,4096,3329000,2001:0033:3290::/44
Egypt,818,3274,8192,332a000,2001:0033:32a0::/44
Egypt,818,3274,12288,332b000,2001:0033:32b0::/44
Egypt,818,3275,0,332c000,2001:0033:32c0::/44
Egypt,818,3275,4096,332d000,2001:0033:32d0::/44
Egypt,818,3275,8192,332e000,2001:0033:32e0::/44
Egypt,818,3275,12288,332f000,2001:0033:32f0::/44
El Salvador,222,888,0,0de0000,2001:0030:de00::/44
El Salvador,222,888,4096,0de1000,2001:0030:de10::/44
El Salvador,222,888,8192,0de2000,2001:0030:de20::/44
El Salvador,222,888,12288,0de3000,2001:0030:de30::/44
El Salvador,222,889,0,0de4000,2001:0030:de40::/44
El Salvador,222,889,4096,0de5000,2001:0030:de50::/44
El Salvador,222,889,8192,0de6000,2001:0030:de60::/44
El Salvador,222,889,12288,0de7000,2001:0030:de70::/44
El Salvador,222,890,0,0de8000,2001:0030:de80::/44
El Salvador,222,890,4096,0de9000,2001:0030:de90::/44
El Salvador,222,890,8192,0dea000,2001:0030:dea0::/44
El Salvador,222,890,12288,0deb000,2001:0030:deb0::/44
El Salvador,222,891,0,0dec000,2001:0030:dec0::/44
El Salvador,222,891,4096,0ded000,2001:0030:ded0::/44
El Salvador,222,891,8192,0dee000,2001:0030:dee0::/44
El Salvador,222,891,12288,0def000,2001:0030:def0::/44
Equatorial Guinea,226,904,0,0e20000,2001:0030:e200::/44
Equatorial Guinea,226,904,4096,0e21000,2001:0030:e210::/44
Equatorial Guinea,226,904,8192,0e22000,2001:0030:e220::/44
Equatorial Guinea,226,904,12288,0e23000,2001:0030:e230::/44
Equatorial Guinea,226,905,0,0e24000,2001:0030:e240::/44
Equatorial Guinea,226,905,4096,0e25000,2001:0030:e250::/44
Equatorial Guinea,226,905,8192,0e26000,2001:0030:e260::/44
Equatorial Guinea,226,905,12288,0e27000,2001:0030:e270::/44
Equatorial Guinea,226,906,0,0e28000,2001:0030:e280::/44
Equatorial Guinea,226,906,4096,0e29000,2001:0030:e290::/44
Equatorial Guinea,226,906,8192,0e2a000,2001:0030:e2a0::/44
Equatorial Guinea,226,906,12288,0e2b000,2001:0030:e2b0::/44
Equatorial Guinea,226,907,0,0e2c000,2001:0030:e2c0::/44
Equatorial Guinea,226,907,4096,0e2d000,2001:0030:e2d0::/44
Equatorial Guinea,226,907,8192,0e2e000,2001:0030:e2e0::/44
Equatorial Guinea,226,907,12288,0e2f000,2001:0030:e2f0::/44
Eritrea,232,928,0,0e80000,2001:0030:e800::/44
Eritrea,232,928,4096,0e81000,2001:0030:e810::/44
Eritrea,232,928,8192,0e82000,2001:0030:e820::/44
Eritrea,232,928,12288,0e83000,2001:0030:e830::/44
Eritrea,232,929,0,0e84000,2001:0030:e840::/44
Eritrea,232,929,4096,0e85000,2001:0030:e850::/44
Eritrea,232,929,8192,0e86000,2001:0030:e860::/44
Eritrea,232,929,12288,0e87000,2001:0030:e870::/44
Eritrea,232,930,0,0e88000,2001:0030:e880::/44
Eritrea,232,930,4096,0e89000,2001:0030:e890::/44
Eritrea,232,930,8192,0e8a000,2001:0030:e8a0::/44
Eritrea,232,930,12288,0e8b000,2001:0030:e8b0::/44
Eritrea,232,931,0,0e8c000,2001:0030:e8c0::/44
Eritrea,232,931,4096,0e8d000,2001:0030:e8d0::/44
Eritrea,232,931,8192,0e8e000,2001:0030:e8e0::/44
Eritrea,232,931,12288,0e8f000,2001:0030:e8f0::/44
Estonia,233,932,0,0e90000,2001:0030:e900::/44
Estonia,233,932,4096,0e91000,2001:0030:e910::/44
Estonia,233,932,8192,0e92000,2001:0030:e920::/44
Estonia,233,932,12288,0e93000,2001:0030:e930::/44
Estonia,233,933,0,0e94000,2001:0030:e940::/44
Estonia,233,933,4096,0e95000,2001:0030:e950::/44
Estonia,233,933,8192,0e96000,2001:0030:e960::/44
Estonia,233,933,12288,0e97000,2001:0030:e970::/44
Estonia,233,934,0,0e98000,2001:0030:e980::/44
Estonia,233,934,4096,0e99000,2001:0030:e990::/44
Estonia,233,934,8192,0e9a000,2001:0030:e9a0::/44
Estonia,233,934,12288,0e9b000,2001:0030:e9b0::/44
Estonia,233,935,0,0e9c000,2001:0030:e9c0::/44
Estonia,233,935,4096,0e9d000,2001:0030:e9d0::/44
Estonia,233,935,8192,0e9e000,2001:0030:e9e0::/44
Estonia,233,935,12288,0e9f000,2001:0030:e9f0::/44
Eswatini,748,2992,0,2ec0000,2001:0032:ec00::/44
Eswatini,748,2992,4096,2ec1000,2001:0032:ec10::/44
Eswatini,748,2992,8192,2ec2000,2001:0032:ec20::/44
Eswatini,748,2992,12288,2ec3000,2001:0032:ec30::/44
Eswatini,748,2993,0,2ec4000,2001:0032:ec40::/44
Eswatini,748,2993,4096,2ec5000,2001:0032:ec50::/44
Eswatini,748,2993,8192,2ec6000,2001:0032:ec60::/44
Eswatini,748,2993,12288,2ec7000,2001:0032:ec70::/44
Eswatini,748,2994,0,2ec8000,2001:0032:ec80::/44
Eswatini,748,2994,4096,2ec9000,2001:0032:ec90::/44
Eswatini,748,2994,8192,2eca000,2001:0032:eca0::/44
Eswatini,748,2994,12288,2ecb000,2001:0032:ecb0::/44
Eswatini,748,2995,0,2ecc000,2001:0032:ecc0::/44
Eswatini,748,2995,4096,2ecd000,2001:0032:ecd0::/44
Eswatini,748,2995,8192,2ece000,2001:0032:ece0::/44
Eswatini,748,2995,12288,2ecf000,2001:0032:ecf0::/44
Ethiopia,231,924,0,0e70000,2001:0030:e700::/44
Ethiopia,231,924,4096,0e71000,2001:0030:e710::/44
Ethiopia,231,924,8192,0e72000,2001:0030:e720::/44
Ethiopia,231,924,12288,0e73000,2001:0030:e730::/44
Ethiopia,231,925,0,0e74000,2001:0030:e740::/44
Ethiopia,231,925,4096,0e75000,2001:0030:e750::/44
Ethiopia,231,925,8192,0e76000,2001:0030:e760::/44
Ethiopia,231,925,12288,0e77000,2001:0030:e770::/44
Ethiopia,231,926,0,0e78000,2001:0030:e780::/44
Ethiopia,231,926,4096,0e79000,2001:0030:e790::/44
Ethiopia,231,926,8192,0e7a000,2001:0030:e7a0::/44
Ethiopia,231,926,12288,0e7b000,2001:0030:e7b0::/44
Ethiopia,231,927,0,0e7c000,2001:0030:e7c0::/44
Ethiopia,231,927,4096,0e7d000,2001:0030:e7d0::/44
Ethiopia,231,927,8192,0e7e000,2001:0030:e7e0::/44
Ethiopia,231,927,12288,0e7f000,2001:0030:e7f0::/44
Falkland Islands (Malvinas),238,952,0,0ee0000,2001:0030:ee00::/44
Falkland Islands (Malvinas),238,952,4096,0ee1000,2001:0030:ee10::/44
Falkland Islands (Malvinas),238,952,8192,0ee2000,2001:0030:ee20::/44
Falkland Islands (Malvinas),238,952,12288,0ee3000,2001:0030:ee30::/44
Falkland Islands (Malvinas),238,953,0,0ee4000,2001:0030:ee40::/44
Falkland Islands (Malvinas),238,953,4096,0ee5000,2001:0030:ee50::/44
Falkland Islands (Malvinas),238,953,8192,0ee6000,2001:0030:ee60::/44
Falkland Islands (Malvinas),238,953,12288,0ee7000,2001:0030:ee70::/44
Falkland Islands (Malvinas),238,954,0,0ee8000,2001:0030:ee80::/44
Falkland Islands (Malvinas),238,954,4096,0ee9000,2001:0030:ee90::/44
Falkland Islands (Malvinas),238,954,8192,0eea000,2001:0030:eea0::/44
Falkland Islands (Malvinas),238,954,12288,0eeb000,2001:0030:eeb0::/44
Falkland Islands (Malvinas),238,955,0,0eec000,2001:0030:eec0::/44
Falkland Islands (Malvinas),238,955,4096,0eed000,2001:0030:eed0::/44
Falkland Islands (Malvinas),238,955,8192,0eee000,2001:0030:eee0::/44
Falkland Islands (Malvinas),238,955,12288,0eef000,2001:0030:eef0::/44
Faroe Islands,234,936,0,0ea0000,2001:0030:ea00::/44
Faroe Islands,234,936,4096,0ea1000,2001:0030:ea10::/44
Faroe Islands,234,936,8192,0ea2000,2001:0030:ea20::/44
Faroe Islands,234,936,12288,0ea3000,2001:0030:ea30::/44
Faroe Islands,234,937,0,0ea4000,2001:0030:ea40::/44
Faroe Islands,234,937,4096,0ea5000,2001:0030:ea50::/44
Faroe Islands,234,937,8192,0ea6000,2001:0030:ea60::/44
Faroe Islands,234,937,12288,0ea7000,2001:0030:ea70::/44
Faroe Islands,234,938,0,0ea8000,2001:0030:ea80::/44
Faroe Islands,234,938,4096,0ea9000,2001:0030:ea90::/44
Faroe Islands,234,938,8192,0eaa000,2001:0030:eaa0::/44
Faroe Islands,234,938,12288,0eab000,2001:0030:eab0::/44
Faroe Islands,234,939,0,0eac000,2001:0030:eac0::/44
Faroe Islands,234,939,4096,0ead000,2001:0030:ead0::/44
Faroe Islands,234,939,8192,0eae000,2001:0030:eae0::/44
Faroe Islands,234,939,12288,0eaf000,2001:0030:eaf0::/44
Fiji,242,968,0,0f20000,2001:0030:f200::/44
Fiji,242,968,4096,0f21000,2001:0030:f210::/44
Fiji,242,968,8192,0f22000,2001:0030:f220::/44
Fiji,242,968,12288,0f23000,2001:0030:f230::/44
Fiji,242,969,0,0f24000,2001:0030:f240::/44
Fiji,242,969,4096,0f25000,2001:0030:f250::/44
Fiji,242,969,8192,0f26000,2001:0030:f260::/44
Fiji,242,969,12288,0f27000,2001:0030:f270::/44
Fiji,242,970,0,0f28000,2001:0030:f280::/44
Fiji,242,970,4096,0f29000,2001:0030:f290::/44
Fiji,242,970,8192,0f2a000,2001:0030:f2a0::/44
Fiji,242,970,12288,0f2b000,2001:0030:f2b0::/44
Fiji,242,971,0,0f2c000,2001:0030:f2c0::/44
Fiji,242,971,4096,0f2d000,2001:0030:f2d0::/44
Fiji,242,971,8192,0f2e000,2001:0030:f2e0::/44
Fiji,242,971,12288,0f2f000,2001:0030:f2f0::/44
Finland,246,984,0,0f60000,2001:0030:f600::/44
Finland,246,984,4096,0f61000,2001:0030:f610::/44
Finland,246,984,8192,0f62000,2001:0030:f620::/44
Finland,246,984,12288,0f63000,2001:0030:f630::/44
Finland,246,985,0,0f64000,2001:0030:f640::/44
Finland,246,985,4096,0f65000,2001:0030:f650::/44
Finland,246,985,8192,0f66000,2001:0030:f660::/44
Finland,246,985,12288,0f67000,2001:0030:f670::/44
Finland,246,986,0,0f68000,2001:0030:f680::/44
Finland,246,986,4096,0f69000,2001:0030:f690::/44
Finland,246,986,8192,0f6a000,2001:0030:f6a0::/44
Finland,246,986,12288,0f6b000,2001:0030:f6b0::/44
Finland,246,987,0,0f6c000,2001:0030:f6c0::/44
Finland,246,987,4096,0f6d000,2001:0030:f6d0::/44
Finland,246,987,8192,0f6e000,2001:0030:f6e0::/44
Finland,246,987,12288,0f6f000,2001:0030:f6f0::/44
France,250,1000,0,0fa0000,2001:0030:fa00::/44
France,250,1000,4096,0fa1000,2001:0030:fa10::/44
France,250,1000,8192,0fa2000,2001:0030:fa20::/44
France,250,1000,12288,0fa3000,2001:0030:fa30::/44
France,250,1001,0,0fa4000,2001:0030:fa40::/44
France,250,1001,4096,0fa5000,2001:0030:fa50::/44
France,250,1001,8192,0fa6000,2001:0030:fa60::/44
France,250,1001,12288,0fa7000,2001:0030:fa70::/44
France,250,1002,0,0fa8000,2001:0030:fa80::/44
France,250,1002,4096,0fa9000,2001:0030:fa90::/44
France,250,1002,8192,0faa000,2001:0030:faa0::/44
France,250,1002,12288,0fab000,2001:0030:fab0::/44
France,250,1003,0,0fac000,2001:0030:fac0::/44
France,250,1003,4096,0fad000,2001:0030:fad0::/44
France,250,1003,8192,0fae000,2001:0030:fae0::/44
France,250,1003,12288,0faf000,2001:0030:faf0::/44
French Guiana,254,1016,0,0fe0000,2001:0030:fe00::/44
French Guiana,254,1016,4096,0fe1000,2001:0030:fe10::/44
French Guiana,254,1016,8192,0fe2000,2001:0030:fe20::/44
French Guiana,254,1016,12288,0fe3000,2001:0030:fe30::/44
French Guiana,254,1017,0,0fe4000,2001:0030:fe40::/44
French Guiana,254,1017,4096,0fe5000,2001:0030:fe50::/44
French Guiana,254,1017,8192,0fe6000,2001:0030:fe60::/44
French Guiana,254,1017,12288,0fe7000,2001:0030:fe70::/44
French Guiana,254,1018,0,0fe8000,2001:0030:fe80::/44
French Guiana,254,1018,4096,0fe9000,2001:0030:fe90::/44
French Guiana,254,1018,8192,0fea000,2001:0030:fea0::/44
French Guiana,254,1018,12288,0feb000,2001:0030:feb0::/44
French Guiana,254,1019,0,0fec000,2001:0030:fec0::/44
French Guiana,254,1019,4096,0fed000,2001:0030:fed0::/44
French Guiana,254,1019,8192,0fee000,2001:0030:fee0::/44
French Guiana,254,1019,12288,0fef000,2001:0030:fef0::/44
French Polynesia,258,1032,0,1020000,2001:0031:0200::/44
French Polynesia,258,1032,4096,1021000,2001:0031:0210::/44
French Polynesia,258,1032,8192,1022000,2001:0031:0220::/44
French Polynesia,258,1032,12288,1023000,2001:0031:0230::/44
French Polynesia,258,1033,0,1024000,2001:0031:0240::/44
French Polynesia,258,1033,4096,1025000,2001:0031:0250::/44
French Polynesia,258,1033,8192,1026000,2001:0031:0260::/44
French Polynesia,258,1033,12288,1027000,2001:0031:0270::/44
French Polynesia,258,1034,0,1028000,2001:0031:0280::/44
French Polynesia,258,1034,4096,1029000,2001:0031:0290::/44
French Polynesia,258,1034,8192,102a000,2001:0031:02a0::/44
French Polynesia,258,1034,12288,102b000,2001:0031:02b0::/44
French Polynesia,258,1035,0,102c000,2001:0031:02c0::/44
French Polynesia,258,1035,4096,102d000,2001:0031:02d0::/44
French Polynesia,258,1035,8192,102e000,2001:0031:02e0::/44
French Polynesia,258,1035,12288,102f000,2001:0031:02f0::/44
French Southern Territories,260,1040,0,1040000,2001:0031:0400::/44
French Southern Territories,260,1040,4096,1041000,2001:0031:0410::/44
French Southern Territories,260,1040,8192,1042000,2001:0031:0420::/44
French Southern Territories,260,1040,12288,1043000,2001:0031:0430::/44
French Southern Territories,260,1041,0,1044000,2001:0031:0440::/44
French Southern Territories,260,1041,4096,1045000,2001:0031:0450::/44
French Southern Territories,260,1041,8192,1046000,2001:0031:0460::/44
French Southern Territories,260,1041,12288,1047000,2001:0031:0470::/44
French Southern Territories,260,1042,0,1048000,2001:0031:0480::/44
French Southern Territories,260,1042,4096,1049000,2001:0031:0490::/44
French Southern Territories,260,1042,8192,104a000,2001:0031:04a0::/44
French Southern Territories,260,1042,12288,104b000,2001:0031:04b0::/44
French Southern Territories,260,1043,0,104c000,2001:0031:04c0::/44
French Southern Territories,260,1043,4096,104d000,2001:0031:04d0::/44
French Southern Territories,260,1043,8192,104e000,2001:0031:04e0::/44
French Southern Territories,260,1043,12288,104f000,2001:0031:04f0::/44
Gabon,266,1064,0,10a0000,2001:0031:0a00::/44
Gabon,266,1064,4096,10a1000,2001:0031:0a10::/44
Gabon,266,1064,8192,10a2000,2001:0031:0a20::/44
Gabon,266,1064,12288,10a3000,2001:0031:0a30::/44
Gabon,266,1065,0,10a4000,2001:0031:0a40::/44
Gabon,266,1065,4096,10a5000,2001:0031:0a50::/44
Gabon,266,1065,8192,10a6000,2001:0031:0a60::/44
Gabon,266,1065,12288,10a7000,2001:0031:0a70::/44
Gabon,266,1066,0,10a8000,2001:0031:0a80::/44
Gabon,266,1066,4096,10a9000,2001:0031:0a90::/44
Gabon,266,1066,8192,10aa000,2001:0031:0aa0::/44
Gabon,266,1066,12288,10ab000,2001:0031:0ab0::/44
Gabon,266,1067,0,10ac000,2001:0031:0ac0::/44
Gabon,266,1067,4096,10ad000,2001:0031:0ad0::/44
Gabon,266,1067,8192,10ae000,2001:0031:0ae0::/44
Gabon,266,1067,12288,10af000,2001:0031:0af0::/44
Gambia,270,1080,0,10e0000,2001:0031:0e00::/44
Gambia,270,1080,4096,10e1000,2001:0031:0e10::/44
Gambia,270,1080,8192,10e2000,2001:0031:0e20::/44
Gambia,270,1080,12288,10e3000,2001:0031:0e30::/44
Gambia,270,1081,0,10e4000,2001:0031:0e40::/44
Gambia,270,1081,4096,10e5000,2001:0031:0e50::/44
Gambia,270,1081,8192,10e6000,2001:0031:0e60::/44
Gambia,270,1081,12288,10e7000,2001:0031:0e70::/44
Gambia,270,1082,0,10e8000,2001:0031:0e80::/44
Gambia,270,1082,4096,10e9000,2001:0031:0e90::/44
Gambia,270,1082,8192,10ea000,2001:0031:0ea0::/44
Gambia,270,1082,12288,10eb000,2001:0031:0eb0::/44
Gambia,270,1083,0,10ec000,2001:0031:0ec0::/44
Gambia,270,1083,4096,10ed000,2001:0031:0ed0::/44
Gambia,270,1083,8192,10ee000,2001:0031:0ee0::/44
Gambia,270,1083,12288,10ef000,2001:0031:0ef0::/44
Georgia,268,1072,0,10c0000,2001:0031:0c00::/44
Georgia,268,1072,4096,10c1000,2001:0031:0c10::/44
Georgia,268,1072,8192,10c2000,2001:0031:0c20::/44
Georgia,268,1072,12288,10c3000,2001:0031:0c30::/44
Georgia,268,1073,0,10c4000,2001:0031:0c40::/44
Georgia,268,1073,4096,10c5000,2001:0031:0c50::/44
Georgia,268,1073,8192,10c6000,2001:0031:0c60::/44
Georgia,268,1073,12288,10c7000,2001:0031:0c70::/44
Georgia,268,1074,0,10c8000,2001:0031:0c80::/44
Georgia,268,1074,4096,10c9000,2001:0031:0c90::/44
Georgia,268,1074,8192,10ca000,2001:0031:0ca0::/44
Georgia,268,1074,12288,10cb000,2001:0031:0cb0::/44
Georgia,268,1075,0,10cc000,2001:0031:0cc0::/44
Georgia,268,1075,4096,10cd000,2001:0031:0cd0::/44
Georgia,268,1075,8192,10ce000,2001:0031:0ce0::/44
Georgia,268,1075,12288,10cf000,2001:0031:0cf0::/44
Germany,276,1104,0,1140000,2001:0031:1400::/44
Germany,276,1104,4096,1141000,2001:0031:1410::/44
Germany,276,1104,8192,1142000,2001:0031:1420::/44
Germany,276,1104,12288,1143000,2001:0031:1430::/44
Germany,276,1105,0,1144000,2001:0031:1440::/44
Germany,276,1105,4096,1145000,2001:0031:1450::/44
Germany,276,1105,8192,1146000,2001:0031:1460::/44
Germany,276,1105,12288,1147000,2001:0031:1470::/44
Germany,276,1106,0,1148000,2001:0031:1480::/44
Germany,276,1106,4096,1149000,2001:0031:1490::/44
Germany,276,1106,8192,114a000,2001:0031:14a0::/44
Germany,276,1106,12288,114b000,2001:0031:14b0::/44
Germany,276,1107,0,114c000,2001:0031:14c0::/44
Germany,276,1107,4096,114d000,2001:0031:14d0::/44
Germany,276,1107,8192,114e000,2001:0031:14e0::/44
Germany,276,1107,12288,114f000,2001:0031:14f0::/44
Ghana,288,1152,0,1200000,2001:0031:2000::/44
Ghana,288,1152,4096,1201000,2001:0031:2010::/44
Ghana,288,1152,8192,1202000,2001:0031:2020::/44
Ghana,288,1152,12288,1203000,2001:0031:2030::/44
Ghana,288,1153,0,1204000,2001:0031:2040::/44
Ghana,288,1153,4096,1205000,2001:0031:2050::/44
Ghana,288,1153,8192,1206000,2001:0031:2060::/44
Ghana,288,1153,12288,1207000,2001:0031:2070::/44
Ghana,288,1154,0,1208000,2001:0031:2080::/44
Ghana,288,1154,4096,1209000,2001:0031:2090::/44
Ghana,288,1154,8192,120a000,2001:0031:20a0::/44
Ghana,288,1154,12288,120b000,2001:0031:20b0::/44
Ghana,288,1155,0,120c000,2001:0031:20c0::/44
Ghana,288,1155,4096,120d000,2001:0031:20d0::/44
